ClienteID,Edad,Genero,Ciudad,UsoVehiculo,MarcaAuto,ModeloAuto,ValorAsegurado,AntiguedadVehiculo
11555,38,M,Cali,Particular,Ford,2020,120154071,9
11556,48,M,Bogota,Particular,Toyota,2011,119590636,19
11557,69,F,Barranquilla,Particular,Ford,2018,123475512,16
11558,51,M,Medellin,Particular,Hyundai,2009,23037498,4
11559,49,F,Manizales,Particular,Toyota,2020,75663864,6
11560,52,F,Manizales,Particular,Kia,2011,82654664,2
11561,32,F,Bogota,Particular,Nissan,2020,53791457,13
11562,49,F,Bucaramanga,Comercial,Nissan,2016,44581682,18
11563,23,F,Medellin,Particular,Toyota,2020,24864439,7
11564,62,F,Medellin,Particular,Nissan,2021,46663958,17
11565,38,M,Medellin,Particular,Chevrolet,2012,43171069,9
11566,50,F,Barranquilla,Particular,Hyundai,2016,90463801,5
11567,49,M,Bucaramanga,Particular,Ford,2009,119308568,1
11568,69,F,Bogota,Particular,Chevrolet,2008,34345809,12
11569,36,M,Bucaramanga,Particular,Toyota,2023,109182493,17
11570,50,F,Manizales,Particular,Chevrolet,2016,143843536,10
11571,45,M,Bogota,Particular,Kia,2008,60178504,16
11572,48,M,Barranquilla,Particular,Chevrolet,2011,44430211,1
11573,38,F,Manizales,Particular,Ford,2011,42843530,15
11574,51,F,Bucaramanga,Particular,Toyota,2023,39689948,1
11575,32,F,Medellin,Particular,Mazda,2007,93147870,15
11576,31,F,Bucaramanga,Particular,Hyundai,2023,77404453,1
11577,36,M,Manizales,Particular,Ford,2023,71597690,2
11578,60,M,Barranquilla,Particular,Renault,2017,24211476,19
11579,32,F,Barranquilla,Particular,Nissan,2018,119588142,2
11580,23,F,Barranquilla,Particular,Mazda,2022,42087043,16
11581,69,M,Bogota,Particular,Mazda,2011,135322275,18
11582,26,F,Bucaramanga,Particular,Chevrolet,2017,51283314,8
11583,54,M,Medellin,Particular,Mazda,2018,115182403,2
11584,37,F,Medellin,Comercial,Mazda,2021,120751587,12
11585,51,F,Cali,Particular,Mazda,2019,110776118,1
11586,55,M,Barranquilla,Particular,Chevrolet,2013,109987544,11
11587,43,M,Manizales,Particular,Toyota,2006,103203630,14
11588,35,F,Medellin,Particular,Mazda,2007,59155035,11
11589,45,M,Barranquilla,Particular,Renault,2012,111945465,8
11590,68,F,Medellin,Particular,Nissan,2022,28236835,11
11591,26,M,Bucaramanga,Particular,Mazda,2015,120347645,17
11592,49,F,Cali,Particular,Chevrolet,2014,101690005,8
11593,23,F,Barranquilla,Particular,Nissan,2015,83844341,13
11594,31,F,Bogota,Particular,Ford,2007,52995054,5
11595,45,M,Bogota,Particular,Nissan,2016,48972973,15
11596,41,M,Medellin,Particular,Toyota,2013,88086798,1
11597,30,M,Bucaramanga,Particular,Ford,2016,53265684,11
11598,60,M,Manizales,Particular,Chevrolet,2018,109784138,14
11599,29,F,Barranquilla,Particular,Ford,2017,140943124,10
11600,68,M,Cali,Particular,Ford,2012,83168040,15
11601,36,M,Bucaramanga,Particular,Ford,2007,108683019,9
11602,38,M,Medellin,Particular,Kia,2023,110824625,14
11603,44,F,Bucaramanga,Particular,Kia,2010,119058869,17
11604,36,M,Cali,Particular,Toyota,2020,136492984,6
11605,41,M,Bucaramanga,Particular,Ford,2018,110335757,12
11606,43,F,Barranquilla,Particular,Toyota,2005,95351682,5
11607,62,F,Medellin,Particular,Renault,2012,28182931,6
11608,45,F,Cali,Particular,Toyota,2010,108092453,3
11609,63,F,Medellin,Comercial,Hyundai,2009,87971190,11
11610,35,F,Manizales,Particular,Kia,2011,71365757,16
11611,61,F,Barranquilla,Particular,Mazda,2005,53401442,3
11612,53,F,Cali,Particular,Chevrolet,2017,45838487,0
11613,59,M,Manizales,Particular,Nissan,2020,21419800,5
11614,46,F,Manizales,Particular,Kia,2023,58049985,4
11615,34,F,Manizales,Particular,Ford,2016,39493770,3
11616,21,F,Cali,Particular,Nissan,2018,20020427,7
11617,61,F,Medellin,Comercial,Toyota,2019,99363919,17
11618,62,F,Bucaramanga,Particular,Ford,2016,110974422,6
11619,46,M,Bucaramanga,Particular,Nissan,2021,84788284,5
11620,21,M,Manizales,Particular,Chevrolet,2013,117107052,11
11621,27,M,Bogota,Particular,Mazda,2008,32865103,4
11622,42,M,Bogota,Particular,Chevrolet,2022,58986290,0
11623,48,M,Cali,Comercial,Chevrolet,2016,61162337,14
11624,20,M,Medellin,Particular,Kia,2015,142852317,13
11625,64,M,Cali,Particular,Chevrolet,2006,142649032,11
11626,19,F,Medellin,Particular,Ford,2018,26523030,7
11627,42,F,Barranquilla,Particular,Mazda,2016,58138371,11
11628,66,F,Bogota,Particular,Renault,2006,70337322,15
11629,23,F,Cali,Particular,Chevrolet,2015,51442331,10
11630,43,F,Barranquilla,Particular,Ford,2009,80316009,4
11631,25,F,Bucaramanga,Comercial,Toyota,2018,94928564,13
11632,52,M,Bogota,Particular,Chevrolet,2019,130304518,11
11633,44,F,Medellin,Comercial,Mazda,2007,81077860,1
11634,42,F,Manizales,Particular,Hyundai,2021,67424702,19
11635,35,F,Bucaramanga,Particular,Nissan,2010,88879599,1
11636,18,M,Bucaramanga,Particular,Mazda,2011,44469830,17
11637,65,M,Barranquilla,Particular,Nissan,2017,114352944,11
11638,56,M,Cali,Particular,Nissan,2005,126343956,4
11639,20,F,Manizales,Particular,Ford,2017,35537770,11
11640,21,F,Cali,Particular,Kia,2010,63934631,0
11641,58,F,Barranquilla,Particular,Kia,2021,140100705,9
11642,54,M,Bucaramanga,Particular,Renault,2010,148289383,16
11643,68,M,Bogota,Comercial,Nissan,2008,106277935,2
11644,32,F,Bucaramanga,Particular,Chevrolet,2010,72773348,12
11645,25,M,Barranquilla,Comercial,Renault,2005,82816519,6
11646,55,F,Bucaramanga,Comercial,Toyota,2005,26994049,7
11647,67,M,Manizales,Particular,Toyota,2023,145107127,10
11648,36,M,Bucaramanga,Particular,Renault,2023,80812820,16
11649,64,M,Bucaramanga,Particular,Chevrolet,2017,78371219,9
11650,43,F,Bucaramanga,Particular,Nissan,2011,37246796,14
11651,56,M,Bogota,Particular,Chevrolet,2015,131542264,5
11652,27,F,Medellin,Particular,Mazda,2016,55605707,8
11653,55,F,Medellin,Particular,Renault,2013,67402562,1
11654,31,F,Cali,Comercial,Renault,2017,84528770,1
11655,66,M,Medellin,Particular,Kia,2011,71608503,11
11656,58,M,Medellin,Comercial,Ford,2009,49251386,16
11657,36,M,Medellin,Particular,Toyota,2020,27570497,17
11658,47,F,Bucaramanga,Particular,Renault,2022,145225069,11
11659,22,M,Bucaramanga,Particular,Nissan,2016,42179213,13
11660,48,M,Manizales,Particular,Toyota,2005,33673410,2
11661,24,F,Bogota,Particular,Mazda,2012,100278716,5
11662,36,F,Bucaramanga,Particular,Toyota,2008,120190619,3
11663,48,F,Bucaramanga,Particular,Hyundai,2021,139478599,12
11664,69,M,Medellin,Comercial,Renault,2007,84453880,18
11665,56,M,Bogota,Particular,Mazda,2022,52966282,14
11666,41,F,Bogota,Particular,Mazda,2012,47404878,9
11667,51,M,Medellin,Particular,Hyundai,2005,36677264,6
11668,40,F,Medellin,Particular,Mazda,2013,105151991,10
11669,65,M,Bogota,Particular,Kia,2006,43079790,12
11670,62,F,Barranquilla,Comercial,Hyundai,2014,137085129,8
11671,57,M,Medellin,Particular,Toyota,2018,40682662,15
11672,23,F,Medellin,Particular,Toyota,2005,73180701,6
11673,55,F,Bogota,Particular,Toyota,2014,112790141,5
11674,58,F,Barranquilla,Particular,Nissan,2012,119735407,15
11675,53,M,Manizales,Particular,Toyota,2007,55529743,4
11676,44,M,Barranquilla,Particular,Toyota,2017,69297425,4
11677,28,M,Cali,Particular,Toyota,2007,117386205,12
11678,22,F,Barranquilla,Particular,Ford,2011,24718208,14
11679,34,F,Medellin,Particular,Ford,2015,132680494,16
11680,69,F,Bucaramanga,Particular,Kia,2018,75268518,10
11681,24,F,Bogota,Comercial,Renault,2011,60885735,13
11682,44,F,Manizales,Particular,Renault,2023,74274092,6
11683,64,F,Medellin,Particular,Nissan,2019,49047552,8
11684,32,F,Manizales,Particular,Nissan,2012,112830755,17
11685,63,F,Bogota,Particular,Mazda,2005,88028322,2
11686,30,F,Manizales,Particular,Mazda,2007,91252468,8
11687,28,M,Barranquilla,Particular,Toyota,2012,96339646,2
11688,62,F,Bogota,Particular,Nissan,2017,69109208,13
11689,43,M,Medellin,Particular,Hyundai,2022,39829611,19
11690,39,F,Bucaramanga,Particular,Toyota,2011,50250672,4
11691,45,M,Medellin,Particular,Renault,2010,85765522,15
11692,41,F,Cali,Comercial,Chevrolet,2012,24416497,17
11693,46,M,Bogota,Particular,Mazda,2008,39128544,5
11694,26,F,Medellin,Particular,Hyundai,2018,144440635,18
11695,59,F,Barranquilla,Particular,Mazda,2023,44238085,12
11696,21,F,Barranquilla,Particular,Hyundai,2013,114341797,6
11697,66,M,Manizales,Particular,Renault,2017,107344920,8
11698,63,F,Medellin,Particular,Mazda,2016,42909853,7
11699,35,M,Manizales,Particular,Nissan,2006,60987674,19
11700,60,M,Cali,Particular,Nissan,2010,122700219,11
11701,33,M,Bogota,Particular,Toyota,2022,137159662,8
11702,50,M,Cali,Particular,Mazda,2013,44398903,17
11703,46,M,Bucaramanga,Particular,Chevrolet,2019,88162826,0
11704,56,F,Manizales,Particular,Nissan,2005,61934872,3
11705,27,M,Medellin,Particular,Nissan,2011,130916373,8
11706,26,M,Manizales,Particular,Renault,2007,138009500,8
11707,48,M,Cali,Particular,Hyundai,2011,122135896,15
11708,45,M,Bucaramanga,Particular,Chevrolet,2017,32383830,0
11709,20,F,Cali,Particular,Hyundai,2013,139806647,16
11710,31,F,Bucaramanga,Particular,Mazda,2006,115844809,10
11711,42,F,Barranquilla,Particular,Ford,2016,148184158,13
11712,32,M,Barranquilla,Particular,Kia,2006,30118118,13
11713,19,M,Medellin,Particular,Mazda,2017,102852269,2
11714,41,M,Cali,Comercial,Renault,2005,114164695,16
11715,31,F,Barranquilla,Particular,Toyota,2022,47920664,3
11716,65,M,Manizales,Particular,Nissan,2007,87376623,0
11717,24,F,Bogota,Particular,Hyundai,2011,96633605,9
11718,53,M,Manizales,Particular,Chevrolet,2007,120449580,16
11719,67,M,Barranquilla,Particular,Mazda,2019,64124438,14
11720,41,F,Barranquilla,Particular,Hyundai,2016,131087953,6
11721,44,M,Cali,Comercial,Chevrolet,2015,28294134,19
11722,54,F,Bucaramanga,Particular,Ford,2017,26871584,18
11723,55,M,Bogota,Particular,Ford,2007,105769290,10
11724,47,F,Bogota,Particular,Mazda,2022,52023737,3
11725,44,M,Bucaramanga,Particular,Kia,2019,52708355,4
11726,56,M,Cali,Particular,Kia,2014,87608681,18
11727,32,M,Barranquilla,Comercial,Toyota,2008,74458141,16
11728,43,M,Bucaramanga,Particular,Mazda,2009,146531099,17
11729,18,M,Bogota,Particular,Renault,2016,108882562,6
11730,21,F,Bogota,Comercial,Kia,2023,35568430,9
11731,46,F,Barranquilla,Particular,Ford,2020,68748028,13
11732,18,M,Barranquilla,Particular,Hyundai,2021,88249597,4
11733,60,F,Medellin,Particular,Renault,2012,117420563,10
11734,67,F,Manizales,Particular,Renault,2006,107163995,4
11735,63,F,Bucaramanga,Particular,Mazda,2020,93371492,9
11736,39,F,Barranquilla,Particular,Hyundai,2019,73028271,15
11737,28,M,Medellin,Particular,Hyundai,2015,142339913,10
11738,27,F,Cali,Particular,Chevrolet,2009,83610878,19
11739,34,F,Bogota,Particular,Kia,2006,54083695,13
11740,53,M,Bucaramanga,Particular,Ford,2011,85594030,6
11741,64,M,Manizales,Comercial,Kia,2011,31290899,9
11742,43,M,Cali,Particular,Renault,2005,103312355,6
11743,65,M,Bucaramanga,Particular,Renault,2021,102443191,4
11744,38,M,Bucaramanga,Particular,Mazda,2020,144207884,13
11745,30,M,Barranquilla,Particular,Hyundai,2021,102840913,7
11746,26,M,Medellin,Particular,Kia,2015,97271536,8
11747,28,M,Bucaramanga,Particular,Ford,2018,88216151,4
11748,28,F,Manizales,Particular,Chevrolet,2017,94201373,0
11749,23,M,Cali,Particular,Kia,2007,52376463,19
11750,18,F,Manizales,Particular,Kia,2012,113691835,6
11751,23,M,Bucaramanga,Comercial,Toyota,2016,62220426,1
11752,30,M,Manizales,Particular,Toyota,2015,23853180,2
11753,39,F,Manizales,Particular,Ford,2016,84039014,6
11754,48,M,Medellin,Particular,Kia,2019,92576539,13
11755,39,M,Bogota,Particular,Renault,2008,23845569,12
11756,54,F,Bucaramanga,Particular,Hyundai,2014,32335602,6
11757,64,F,Cali,Particular,Hyundai,2020,86664782,13
11758,44,F,Bogota,Particular,Ford,2013,149771808,8
11759,67,F,Manizales,Particular,Nissan,2021,104030357,14
11760,69,F,Bogota,Particular,Nissan,2017,31682845,8
11761,31,F,Barranquilla,Particular,Kia,2012,143474003,1
11762,64,M,Barranquilla,Particular,Hyundai,2012,94912599,4
11763,22,M,Bucaramanga,Particular,Mazda,2007,90389298,3
11764,53,M,Cali,Particular,Renault,2017,119457392,19
11765,49,M,Barranquilla,Particular,Nissan,2021,148876793,5
11766,51,M,Manizales,Particular,Renault,2020,38337408,13
11767,24,F,Medellin,Particular,Nissan,2006,121323301,17
11768,59,F,Medellin,Particular,Hyundai,2014,129183917,8
11769,65,M,Manizales,Particular,Kia,2007,70894167,3
11770,27,F,Bogota,Comercial,Ford,2006,30351423,2
11771,67,M,Manizales,Particular,Kia,2005,39699776,18
11772,34,F,Bogota,Particular,Toyota,2006,24240846,12
11773,47,M,Bogota,Particular,Kia,2006,126128783,0
11774,38,M,Medellin,Particular,Nissan,2010,41850884,3
11775,30,M,Barranquilla,Comercial,Hyundai,2018,118265476,2
11776,18,F,Manizales,Particular,Kia,2014,75688981,18
11777,18,F,Barranquilla,Particular,Toyota,2005,24660280,11
11778,64,M,Bucaramanga,Particular,Toyota,2017,47823730,6
11779,50,F,Cali,Particular,Hyundai,2020,53528266,9
11780,55,M,Medellin,Particular,Chevrolet,2006,96323744,12
11781,42,M,Bogota,Particular,Toyota,2018,107573326,4
11782,43,F,Cali,Particular,Hyundai,2023,53253522,16
11783,30,M,Bogota,Particular,Mazda,2016,87949118,2
11784,45,M,Cali,Particular,Nissan,2020,70289639,16
11785,50,M,Cali,Particular,Kia,2013,79591913,16
11786,54,F,Barranquilla,Particular,Kia,2015,125137326,8
11787,58,M,Bucaramanga,Particular,Renault,2016,29609434,7
11788,47,M,Bucaramanga,Comercial,Toyota,2008,125909266,19
11789,66,M,Bogota,Comercial,Nissan,2023,71413366,13
11790,65,M,Medellin,Particular,Hyundai,2014,24235304,18
11791,25,F,Bucaramanga,Particular,Ford,2019,87328711,12
11792,66,M,Medellin,Particular,Chevrolet,2021,71467738,18
11793,64,M,Bogota,Particular,Ford,2016,74104922,7
11794,18,F,Medellin,Particular,Kia,2005,48110116,8
11795,29,F,Cali,Particular,Renault,2020,31235692,17
11796,22,F,Cali,Particular,Hyundai,2012,130037642,11
11797,41,F,Bogota,Particular,Renault,2023,25861322,2
11798,23,F,Medellin,Particular,Chevrolet,2013,25735543,1
11799,42,F,Medellin,Particular,Hyundai,2015,117601837,15
11800,18,M,Bogota,Particular,Kia,2021,88493120,15
11801,42,M,Bucaramanga,Particular,Hyundai,2013,33356081,3
11802,18,F,Barranquilla,Particular,Kia,2015,121147116,9
11803,49,M,Bucaramanga,Particular,Ford,2013,116571643,3
11804,59,F,Manizales,Particular,Ford,2006,81303299,12
11805,59,M,Barranquilla,Particular,Mazda,2013,62383808,7
11806,20,F,Medellin,Particular,Kia,2015,28187319,16
11807,66,F,Barranquilla,Particular,Renault,2005,40275695,16
11808,36,M,Barranquilla,Particular,Chevrolet,2009,26993891,4
11809,60,F,Medellin,Particular,Hyundai,2022,135503942,1
11810,46,M,Cali,Particular,Mazda,2012,83386153,12
11811,67,F,Barranquilla,Particular,Mazda,2022,135902945,10
11812,19,F,Bogota,Particular,Mazda,2013,125708005,7
11813,26,M,Bucaramanga,Particular,Renault,2006,60332616,17
11814,34,F,Medellin,Particular,Kia,2021,61607420,1
11815,63,M,Medellin,Particular,Nissan,2015,74822662,13
11816,53,M,Barranquilla,Particular,Mazda,2018,99638694,13
11817,34,M,Cali,Particular,Chevrolet,2010,119079890,12
11818,66,M,Cali,Particular,Chevrolet,2009,82185279,10
11819,29,M,Bucaramanga,Particular,Nissan,2016,64841894,3
11820,37,F,Bucaramanga,Particular,Hyundai,2016,23969275,8
11821,67,F,Cali,Particular,Chevrolet,2014,122835983,3
11822,20,M,Manizales,Comercial,Kia,2007,99869624,15
11823,60,F,Cali,Particular,Nissan,2023,123809279,5
11824,67,M,Cali,Particular,Nissan,2021,130861942,19
11825,21,F,Barranquilla,Comercial,Kia,2019,69016337,13
11826,34,M,Bogota,Particular,Nissan,2008,24908102,15
11827,67,F,Bucaramanga,Particular,Mazda,2010,99514493,15
11828,54,M,Manizales,Particular,Kia,2006,82358424,19
11829,63,F,Manizales,Particular,Kia,2016,20056094,0
11830,59,M,Medellin,Particular,Mazda,2020,57494255,13
11831,32,M,Cali,Comercial,Hyundai,2011,122137686,14
11832,50,F,Cali,Particular,Kia,2021,34826224,0
11833,33,M,Bogota,Particular,Kia,2018,148627542,7
11834,28,M,Cali,Comercial,Renault,2013,30126571,15
11835,37,F,Bucaramanga,Particular,Hyundai,2017,22525345,2
11836,55,F,Manizales,Particular,Mazda,2022,102116882,18
11837,41,M,Cali,Particular,Renault,2016,38228727,11
11838,33,M,Bogota,Particular,Toyota,2017,23491552,12
11839,47,M,Barranquilla,Particular,Renault,2020,64766367,15
11840,51,M,Bucaramanga,Particular,Hyundai,2021,52486392,9
11841,18,F,Barranquilla,Particular,Kia,2015,52771083,16
11842,41,M,Medellin,Particular,Mazda,2009,90036685,17
11843,41,M,Bogota,Comercial,Hyundai,2019,39939660,17
11844,26,F,Medellin,Particular,Renault,2005,25193470,15
11845,39,F,Medellin,Particular,Chevrolet,2021,95303497,10
11846,29,M,Manizales,Particular,Mazda,2022,100344949,6
11847,34,F,Medellin,Particular,Chevrolet,2013,90677728,11
11848,42,F,Medellin,Particular,Toyota,2021,54532214,15
11849,45,F,Bogota,Particular,Toyota,2007,109010587,10
11850,32,M,Barranquilla,Particular,Kia,2012,106847316,0
11851,47,M,Cali,Particular,Hyundai,2015,126566804,0
11852,68,M,Medellin,Particular,Nissan,2021,108943324,4
11853,44,F,Manizales,Particular,Kia,2020,81125544,16
11854,39,M,Cali,Particular,Ford,2018,134876191,1
11855,27,M,Manizales,Particular,Nissan,2021,37019662,15
11856,48,M,Cali,Particular,Nissan,2011,145895023,18
11857,44,F,Medellin,Particular,Hyundai,2015,63932501,12
11858,29,M,Bucaramanga,Comercial,Renault,2021,90938584,16
11859,63,M,Cali,Particular,Kia,2017,129627307,8
11860,48,M,Bucaramanga,Particular,Ford,2023,139635409,3
11861,49,M,Barranquilla,Particular,Chevrolet,2021,117573283,13
11862,49,F,Cali,Particular,Renault,2015,22623375,15
11863,58,M,Bogota,Particular,Hyundai,2008,64189068,12
11864,62,M,Manizales,Particular,Renault,2020,142675125,14
11865,52,F,Barranquilla,Particular,Nissan,2005,24154738,18
11866,63,F,Barranquilla,Particular,Chevrolet,2017,102763225,13
11867,38,F,Bucaramanga,Particular,Mazda,2021,76534827,5
11868,27,F,Medellin,Particular,Hyundai,2019,142506249,5
11869,33,F,Manizales,Particular,Mazda,2014,90110850,12
11870,24,M,Bogota,Particular,Renault,2005,84603820,16
11871,21,F,Bogota,Particular,Toyota,2019,138981867,19
11872,44,F,Bucaramanga,Particular,Toyota,2015,119003849,12
11873,69,F,Bucaramanga,Particular,Kia,2017,21302207,18
11874,42,M,Barranquilla,Particular,Toyota,2007,47716505,14
11875,48,M,Bucaramanga,Particular,Hyundai,2020,134294766,19
11876,28,M,Medellin,Particular,Renault,2018,120948176,13
11877,65,F,Barranquilla,Particular,Ford,2015,137859972,10
11878,37,M,Barranquilla,Particular,Nissan,2014,146748213,0
11879,53,F,Barranquilla,Particular,Ford,2017,145578723,16
11880,34,F,Bogota,Particular,Ford,2011,61845356,11
11881,62,M,Manizales,Particular,Nissan,2021,21448557,18
11882,28,M,Manizales,Particular,Hyundai,2020,89972047,1
11883,47,M,Bogota,Particular,Chevrolet,2009,126161208,1
11884,52,F,Barranquilla,Particular,Renault,2010,135990485,6
11885,58,M,Medellin,Particular,Kia,2006,137157698,14
11886,55,M,Cali,Particular,Hyundai,2007,34889286,12
11887,39,M,Barranquilla,Particular,Toyota,2014,32557908,11
11888,60,M,Bucaramanga,Particular,Kia,2020,105936559,10
11889,65,M,Manizales,Particular,Kia,2005,27715928,10
11890,68,F,Cali,Comercial,Chevrolet,2007,112716026,18
11891,44,F,Bogota,Particular,Toyota,2008,100007588,3
11892,54,M,Bogota,Particular,Mazda,2023,59310602,0
11893,63,F,Cali,Particular,Ford,2008,61894037,12
11894,66,F,Manizales,Particular,Renault,2011,86565963,11
11895,52,F,Manizales,Particular,Mazda,2013,87579401,2
11896,21,M,Bucaramanga,Comercial,Mazda,2011,79307090,19
11897,33,F,Bogota,Particular,Chevrolet,2007,27276137,12
11898,33,M,Bogota,Comercial,Nissan,2009,68398543,13
11899,38,F,Barranquilla,Particular,Kia,2008,109426102,10
11900,43,M,Medellin,Particular,Kia,2015,71300671,9
11901,53,F,Bucaramanga,Particular,Renault,2014,99084355,4
11902,36,F,Barranquilla,Particular,Ford,2018,106453381,7
11903,34,M,Medellin,Particular,Chevrolet,2021,82729221,15
11904,62,M,Bogota,Particular,Hyundai,2006,124106930,4
11905,43,F,Medellin,Particular,Kia,2014,42443025,7
11906,39,M,Bogota,Particular,Renault,2011,144594466,2
11907,45,M,Manizales,Particular,Hyundai,2007,83130736,4
11908,18,M,Barranquilla,Particular,Toyota,2005,45122202,12
11909,61,M,Bogota,Comercial,Ford,2013,49093634,12
11910,53,F,Medellin,Particular,Mazda,2008,117251973,4
11911,60,M,Barranquilla,Particular,Chevrolet,2007,114283804,0
11912,54,F,Medellin,Particular,Nissan,2009,149964780,15
11913,19,F,Medellin,Particular,Hyundai,2021,54858203,18
11914,34,M,Cali,Particular,Kia,2021,99026395,19
11915,57,M,Bogota,Particular,Toyota,2017,45348278,9
11916,55,M,Bogota,Particular,Renault,2005,105120699,5
11917,38,M,Medellin,Particular,Renault,2017,42007129,15
11918,26,F,Manizales,Comercial,Ford,2011,131048251,10
11919,30,F,Bogota,Comercial,Toyota,2016,47748435,1
11920,28,M,Bucaramanga,Particular,Chevrolet,2013,35501711,3
11921,33,F,Manizales,Particular,Mazda,2022,124372119,12
11922,33,M,Manizales,Comercial,Kia,2017,122714572,4
11923,19,F,Manizales,Particular,Mazda,2005,22149023,6
11924,59,F,Bogota,Comercial,Chevrolet,2006,102145194,12
11925,61,F,Manizales,Particular,Chevrolet,2012,134442823,1
11926,25,M,Manizales,Particular,Mazda,2006,124986173,7
11927,60,M,Barranquilla,Particular,Nissan,2016,24040995,7
11928,59,F,Bogota,Particular,Hyundai,2005,138950131,19
11929,30,M,Manizales,Comercial,Hyundai,2013,136601610,16
11930,34,M,Bucaramanga,Particular,Chevrolet,2010,57726988,2
11931,56,F,Manizales,Particular,Hyundai,2022,118929517,8
11932,41,M,Medellin,Particular,Hyundai,2005,29832820,5
11933,20,M,Bogota,Particular,Nissan,2010,106436338,0
11934,47,F,Barranquilla,Particular,Nissan,2020,84748981,18
11935,69,F,Bucaramanga,Particular,Ford,2006,32011420,7
11936,30,F,Cali,Particular,Toyota,2006,107731384,11
11937,36,F,Medellin,Particular,Renault,2011,136429985,1
11938,24,M,Medellin,Particular,Mazda,2020,50857106,8
11939,26,M,Medellin,Particular,Nissan,2023,64832079,3
11940,36,F,Bucaramanga,Particular,Renault,2011,96343977,19
11941,62,F,Bogota,Particular,Renault,2007,88634142,4
11942,57,M,Bogota,Particular,Toyota,2022,29467882,7
11943,39,M,Manizales,Particular,Ford,2006,138065520,19
11944,35,M,Manizales,Particular,Chevrolet,2013,37811829,8
11945,40,F,Bogota,Particular,Toyota,2009,110257050,2
11946,19,F,Manizales,Particular,Chevrolet,2015,63958650,8
11947,67,F,Bogota,Particular,Ford,2007,47999026,12
11948,67,F,Medellin,Particular,Chevrolet,2006,63475632,16
11949,28,M,Cali,Particular,Renault,2023,97068173,7
11950,48,F,Medellin,Particular,Nissan,2015,20519900,7
11951,50,F,Manizales,Particular,Kia,2016,113536342,14
11952,31,M,Cali,Particular,Renault,2019,32136046,17
11953,33,F,Cali,Particular,Toyota,2021,65180379,9
11954,28,M,Bogota,Particular,Renault,2006,140921189,3
11955,50,F,Barranquilla,Particular,Toyota,2005,33655369,16
11956,24,M,Bucaramanga,Particular,Ford,2008,92591065,18
11957,48,M,Barranquilla,Particular,Renault,2021,54182590,4
11958,65,M,Cali,Particular,Hyundai,2011,23548758,11
11959,63,F,Barranquilla,Particular,Toyota,2009,132545894,19
11960,64,F,Manizales,Particular,Ford,2012,121758545,17
11961,31,F,Cali,Particular,Nissan,2005,136375683,17
11962,45,F,Medellin,Particular,Nissan,2014,134990580,9
11963,60,F,Manizales,Particular,Hyundai,2008,113513144,11
11964,33,F,Medellin,Particular,Chevrolet,2018,62055279,7
11965,36,M,Manizales,Particular,Renault,2013,40954026,0
11966,34,F,Bogota,Particular,Renault,2021,105180967,13
11967,43,F,Manizales,Particular,Chevrolet,2018,53177383,0
11968,23,M,Bucaramanga,Particular,Mazda,2023,77993100,0
11969,60,M,Medellin,Particular,Kia,2006,92491928,1
11970,66,F,Manizales,Particular,Toyota,2018,100593926,7
11971,26,M,Bucaramanga,Particular,Kia,2013,127918335,9
11972,67,F,Bogota,Particular,Mazda,2009,50400989,19
11973,34,M,Manizales,Particular,Chevrolet,2019,36074346,4
11974,48,F,Bucaramanga,Comercial,Mazda,2010,133719301,0
11975,29,M,Manizales,Particular,Kia,2020,55574312,17
11976,40,M,Medellin,Particular,Nissan,2015,79836127,9
11977,22,F,Medellin,Particular,Mazda,2013,110156068,6
11978,60,F,Barranquilla,Comercial,Renault,2016,78627028,9
11979,53,M,Barranquilla,Comercial,Hyundai,2012,113155228,5
11980,53,M,Manizales,Particular,Ford,2021,64482418,3
11981,20,M,Barranquilla,Particular,Ford,2016,105059800,7
11982,41,M,Manizales,Particular,Renault,2005,42009841,9
11983,34,F,Manizales,Particular,Nissan,2012,83688265,8
11984,56,M,Bucaramanga,Particular,Kia,2005,61110034,5
11985,43,M,Medellin,Particular,Toyota,2017,92080195,6
11986,21,F,Bogota,Particular,Ford,2009,129715771,18
11987,62,F,Cali,Particular,Toyota,2009,110106076,3
11988,29,F,Medellin,Particular,Toyota,2012,89188944,4
11989,18,F,Barranquilla,Particular,Hyundai,2015,147965025,4
11990,38,F,Manizales,Comercial,Hyundai,2012,127237252,4
11991,36,F,Barranquilla,Particular,Mazda,2014,130498533,5
11992,38,M,Bucaramanga,Particular,Renault,2009,95434082,19
11993,69,M,Barranquilla,Particular,Ford,2007,80277187,17
11994,35,M,Bucaramanga,Particular,Nissan,2009,127297710,5
11995,60,F,Bogota,Particular,Toyota,2019,90225818,11
11996,69,F,Manizales,Particular,Mazda,2018,66677672,0
11997,20,M,Barranquilla,Particular,Kia,2009,99090767,13
11998,66,M,Bucaramanga,Particular,Ford,2006,148077912,3
11999,61,F,Barranquilla,Particular,Hyundai,2011,78532903,0
12000,49,F,Bucaramanga,Comercial,Mazda,2011,38523395,11
12001,27,M,Manizales,Particular,Hyundai,2018,28007587,5
12002,57,M,Manizales,Particular,Renault,2019,23963572,13
12003,32,M,Medellin,Particular,Toyota,2021,75241529,18
12004,22,M,Bucaramanga,Particular,Kia,2013,27277329,16
12005,21,M,Cali,Particular,Renault,2008,64000374,2
12006,45,F,Bogota,Particular,Mazda,2020,133561841,16
